genome_id,genome_name,label
573.36161,Klebsiella pneumoniae strain 64,R
573.42164,Klebsiella pneumoniae strain SDWK6,R
573.23217,Klebsiella pneumoniae strain KP_158,S
573.45228,Klebsiella pneumoniae STIN_88,S
573.27204,Klebsiella pneumoniae strain LKP1119663-1,R
573.65934,Klebsiella pneumoniae JBBDAAJ-19-0024,S
573.26212,Klebsiella pneumoniae strain 5012STDY7312571,S
573.38213,Klebsiella pneumoniae strain K186,R
573.43343,Klebsiella pneumoniae strain L14,R
573.33996,Klebsiella pneumoniae strain NMI10000_19,S
573.77696,Klebsiella pneumoniae et69,S
573.39825,Klebsiella pneumoniae strain TUM12134,R
573.26032,Klebsiella pneumoniae strain NJGLYY3598-CR,R
573.50467,Klebsiella pneumoniae strain 4737,S
573.50024,Klebsiella pneumoniae K200002,R
573.29367,Klebsiella pneumoniae strain BD_DM_914,R
573.43062,Klebsiella pneumoniae strain SDWK8,R
573.25939,Klebsiella pneumoniae strain 1811130035 blood API 5205773,S
573.54778,Klebsiella pneumoniae JS-7,S
573.20238,Klebsiella pneumoniae strain 4300STDY6636978,S
573.23155,Klebsiella pneumoniae strain KLPN_59,R
573.50182,Klebsiella pneumoniae KW3,S
573.24387,Klebsiella pneumoniae strain MUGSI_28,R
573.79226,Klebsiella pneumoniae KE9593,S
573.66249,Klebsiella pneumoniae 26968_6#15,S
573.49535,Klebsiella pneumoniae 105-PD-19,S
573.33173,Klebsiella pneumoniae strain NR3914,R
573.55089,Klebsiella pneumoniae KpBSB53,S
573.36591,Klebsiella pneumoniae strain B960,S
573.57183,Klebsiella pneumoniae 2018C07-244,S
573.64616,Klebsiella pneumoniae 60748_sr,S
573.68113,Klebsiella pneumoniae KP1948,R
573.46803,Klebsiella pneumoniae KP08,R
573.44057,Klebsiella pneumoniae MRSN702261,S
573.13114,Klebsiella pneumoniae KPN1110ec,S
573.15384,Klebsiella pneumoniae strain AUH-KIMP196,R
573.17830,Klebsiella pneumoniae strain BA38014,S
573.15372,Klebsiella pneumoniae strain INF059,S
573.78965,Klebsiella pneumoniae 2016C06-013,R
573.24389,Klebsiella pneumoniae strain MUGSI_30,R
573.78152,Klebsiella pneumoniae 238F8,S
573.24127,Klebsiella pneumoniae strain MUGSI_35,R
573.20608,Klebsiella pneumoniae strain EuSCAPE_GR124,R
573.37260,Klebsiella pneumoniae strain 2020EL-00044,R
573.43244,Klebsiella pneumoniae strain KPC171,R
573.53487,Klebsiella pneumoniae KP0177,R
573.14437,Klebsiella pneumoniae KPN843ec,R
573.69577,Klebsiella pneumoniae KP2205951,S
573.18623,Klebsiella pneumoniae strain WCHKP015522,R
573.66969,Klebsiella pneumoniae KP_NORM_BLD_3072,S
573.25913,Klebsiella pneumoniae strain KP15CR strain not applicable,S
573.14432,Klebsiella pneumoniae KPN837ec,S
573.43037,Klebsiella pneumoniae strain SDWK35,R
573.36172,Klebsiella pneumoniae strain 1471me,S
573.33850,Klebsiella pneumoniae strain 688,S
573.38734,Klebsiella pneumoniae strain KP0013,S
573.13277,Klebsiella pneumoniae KPN1314ec,S
573.66507,Klebsiella pneumoniae 27261_8#165,S
573.21340,Klebsiella pneumoniae strain EuSCAPE_PL039,R
573.50924,Klebsiella pneumoniae NNKP2329,S
573.27705,Klebsiella pneumoniae strain 4928STDY7387944,S
573.47142,Klebsiella pneumoniae NMI5419_18,S
573.21462,Klebsiella pneumoniae strain EuSCAPE_PL042,R
573.45196,Klebsiella pneumoniae VPKP374,S
573.29942,Klebsiella pneumoniae strain Kpngiani7132479,R
573.14918,Klebsiella pneumoniae strain L256,R
573.20112,Klebsiella pneumoniae strain NCTC13810,S
573.35013,Klebsiella pneumoniae strain CCBH27981,R
573.14246,Klebsiella pneumoniae KPN572ec,R
573.50926,Klebsiella pneumoniae HSTCP-M-KP_ST11-03,R
573.21169,Klebsiella pneumoniae strain EuSCAPE_TR054,S
573.54632,Klebsiella pneumoniae CRKP-21,R
573.44710,Klebsiella pneumoniae Kp167,S
573.21017,Klebsiella pneumoniae strain EuSCAPE_IE039,S
573.34115,Klebsiella pneumoniae strain M212-2,S
573.79432,Klebsiella pneumoniae 20IR1021,S
573.39753,Klebsiella pneumoniae strain 1678,S
573.31673,Klebsiella pneumoniae strain NMI2213_16,R
573.27203,Klebsiella pneumoniae strain LKP1123767,R
573.18137,Klebsiella pneumoniae strain KPM-3,S
573.69524,Klebsiella pneumoniae MRSN612780,S
573.73597,Klebsiella pneumoniae 298,S
573.13096,Klebsiella pneumoniae KPN1090ec,R
573.13711,Klebsiella pneumoniae KPN1849ec,S
573.20167,Klebsiella pneumoniae strain NCTC204,S
573.25919,Klebsiella pneumoniae strain KP4CR strain not applicable,S
573.25930,Klebsiella pneumoniae strain 1812040001 lung abscess API 5215773,S
573.27189,Klebsiella pneumoniae strain XJ-K1,R
573.67010,Klebsiella pneumoniae KP_NORM_BLD_60944,S
573.35539,Klebsiella pneumoniae strain KP89_C,S
573.44291,Klebsiella pneumoniae TUM17565,S
573.47363,Klebsiella pneumoniae CNR20180332_S12,S
573.52395,Klebsiella pneumoniae KP30,S
573.45250,Klebsiella pneumoniae cpe049,S
573.21970,Klebsiella pneumoniae strain EuSCAPE_HU008,R
573.50883,Klebsiella pneumoniae VMC03_Kp2,S
573.37186,Klebsiella pneumoniae strain SP 2408,S
573.24440,Klebsiella pneumoniae strain MUGSI_80,R
573.66848,Klebsiella pneumoniae KP_NORM_BLD_2006_37102,S
573.22547,Klebsiella pneumoniae strain ST307PT04,R
573.12987,Klebsiella pneumoniae 3386,S
573.42238,Klebsiella pneumoniae strain Kp_HUCA_Bac_69,S
573.44733,Klebsiella pneumoniae 16B2,R
573.37271,Klebsiella pneumoniae strain CRE1081,S
573.42293,Klebsiella pneumoniae strain Kp_HUCA_Bac_1,S
573.66566,Klebsiella pneumoniae KP_NORM_BLD_1035,S
573.52809,Klebsiella pneumoniae P6,S
573.44437,Klebsiella pneumoniae SDHK30,R
573.46014,Klebsiella pneumoniae CY814036,R
573.14482,Klebsiella pneumoniae KPN907ec,S
573.65482,Klebsiella pneumoniae MGL_K-14,S
573.50134,Klebsiella pneumoniae DMCPKP1,S
573.78181,Klebsiella pneumoniae KP_3802,S
573.51806,Klebsiella pneumoniae HK1035,S
573.53636,Klebsiella pneumoniae PEKP5001,S
573.37757,Klebsiella pneumoniae strain 015134X2B1,R
573.51864,Klebsiella pneumoniae HSKP69,S
573.30016,Klebsiella pneumoniae strain Kpngiani7132537,R
573.63286,Klebsiella pneumoniae KPN_2981,S
573.66303,Klebsiella pneumoniae 26975_5#64,S
573.23153,Klebsiella pneumoniae strain KLPN_84,R
573.52394,Klebsiella pneumoniae KP18,S
573.12508,Klebsiella pneumoniae strain 39865,R
573.13197,Klebsiella pneumoniae KPN1206ec,S
573.62420,Klebsiella pneumoniae JLKP1093,R
573.68055,Klebsiella pneumoniae PE5196,S
573.32143,Klebsiella pneumoniae strain 2485STDY5438395,S
573.33171,Klebsiella pneumoniae strain NR6366,R
573.13587,Klebsiella pneumoniae KPN1684ec,R
573.66004,Klebsiella pneumoniae JBCHACG-19-0308,S
573.29932,Klebsiella pneumoniae strain Kpngiani7132620,R
573.42926,Klebsiella pneumoniae strain MRSN374613,S
573.77841,Klebsiella pneumoniae GDKL-N8,S
573.64811,Klebsiella pneumoniae KPN708696,S
573.68070,Klebsiella pneumoniae S6,S
573.27661,Klebsiella pneumoniae strain 4928STDY7071558,S
573.20747,Klebsiella pneumoniae strain EuSCAPE_LU017,S
573.78961,Klebsiella pneumoniae 2016C06-080,R
573.41914,Klebsiella pneumoniae strain P30-67,S
573.18514,Klebsiella pneumoniae strain WUSM_KP_66,S
573.55323,Klebsiella pneumoniae 8_F1_4,S
573.9942,Klebsiella pneumoniae strain VRES1257,S
573.20643,Klebsiella pneumoniae strain EuSCAPE_PT002,R
573.46810,Klebsiella pneumoniae KP26,R
573.21670,Klebsiella pneumoniae strain EuSCAPE_IL061,S
573.48220,Klebsiella pneumoniae 234H9,S
573.13156,Klebsiella pneumoniae KPN1160ec,R
573.44240,Klebsiella pneumoniae KCJ3K507,S
573.23160,Klebsiella pneumoniae strain KLPN_M83,S
573.20801,Klebsiella pneumoniae strain EuSCAPE_RO076,R
573.67223,Klebsiella pneumoniae ERR7221202,S
573.14240,Klebsiella pneumoniae KPN564ec,R
573.53785,Klebsiella pneumoniae 314A4,S
573.44495,Klebsiella pneumoniae 6711.43,R
573.21502,Klebsiella pneumoniae strain EuSCAPE_DE013,S
573.18501,Klebsiella pneumoniae strain WUSM_KP_88,S
573.15369,Klebsiella pneumoniae strain INF158,S
573.68227,Klebsiella pneumoniae CDK0502,S
573.17843,Klebsiella pneumoniae strain PMB_4_1,R
573.20513,Klebsiella pneumoniae strain EuSCAPE_GR078,S
573.56340,Klebsiella pneumoniae Feces2,R
573.62394,Klebsiella pneumoniae 20200278,S
573.66938,Klebsiella pneumoniae KP_NORM_BLD_2015_115372,S
573.20482,Klebsiella pneumoniae strain EuSCAPE_ES128,S
573.50817,Klebsiella pneumoniae Kp79RR,S
573.78536,Klebsiella pneumoniae HD1948,R
573.44008,Klebsiella pneumoniae KP19-2196,R
573.20264,Klebsiella pneumoniae strain 4300STDY6542368,S
573.21170,Klebsiella pneumoniae strain EuSCAPE_TR056,S
573.12905,Klebsiella pneumoniae 3263,R
573.29460,Klebsiella pneumoniae strain 1201151,R
573.50150,Klebsiella pneumoniae AJ172,S
573.40429,Klebsiella pneumoniae strain MRSN21304,S
573.78736,Klebsiella pneumoniae 10440/22,S
573.52251,Klebsiella pneumoniae COL-Kpn95,R
573.51904,Klebsiella pneumoniae bo1,R
573.12980,Klebsiella pneumoniae 101,S
573.22456,Klebsiella pneumoniae strain CRK0122,R
573.63944,Klebsiella pneumoniae CIM-Carb-122,S
573.15463,Klebsiella pneumoniae strain 10315_6#52,S
573.66604,Klebsiella pneumoniae KP_NORM_BLD_112902,S
573.67349,Klebsiella pneumoniae 83848,S
573.37198,Klebsiella pneumoniae strain B33769,S
573.54281,Klebsiella pneumoniae WU-046-E1-U02,S
573.14421,Klebsiella pneumoniae KPN822ec,S
573.66469,Klebsiella pneumoniae 27261_8#39,S
573.77949,Klebsiella pneumoniae A3H,R
573.43120,Klebsiella pneumoniae strain SB1067,S
573.69391,Klebsiella pneumoniae S10,S
573.20629,Klebsiella pneumoniae strain EuSCAPE_GR092,S
573.62732,Klebsiella pneumoniae MGL_152,R
573.15329,Klebsiella pneumoniae strain KSB1_5D,S
573.51033,Klebsiella pneumoniae KPH4,S
573.57296,Klebsiella pneumoniae MAKM-5490,S
573.19918,Klebsiella pneumoniae strain 2K7_Kp,S
573.56926,Klebsiella pneumoniae TUM13799,S
573.13157,Klebsiella pneumoniae KPN1162ec,S
573.14496,Klebsiella pneumoniae KPN924ec,S
573.31297,Klebsiella pneumoniae strain KPN674,R
573.14394,Klebsiella pneumoniae KPN782ec,R
573.48121,Klebsiella pneumoniae 5B,R
573.67191,Klebsiella pneumoniae ERR7221162,S
573.24019,Klebsiella pneumoniae strain 4,S
573.54714,Klebsiella pneumoniae KP10042,R
573.20951,Klebsiella pneumoniae strain EuSCAPE_HR013,S
573.77811,Klebsiella pneumoniae TO-19,R
573.48282,Klebsiella pneumoniae BA30371,S
573.13994,Klebsiella pneumoniae KPN254ec,S
573.18529,Klebsiella pneumoniae strain WUSM_KP_96,S
573.56969,Klebsiella pneumoniae 6278393,R
573.29975,Klebsiella pneumoniae strain Kpngiani7132528,R
573.66442,Klebsiella pneumoniae 27261_7#24,S
573.14958,Klebsiella pneumoniae strain K1433,R
573.44263,Klebsiella pneumoniae ARGID_32341,S
573.79249,Klebsiella pneumoniae D3017,S
573.78136,Klebsiella pneumoniae 331I4,S
573.36617,Klebsiella pneumoniae strain C38,R
573.68339,Klebsiella pneumoniae S25,S
573.14520,Klebsiella pneumoniae KPN953ec,R
573.44629,Klebsiella pneumoniae KpH224,S
573.18136,Klebsiella pneumoniae strain DSM 30104 strain RIT 418,S
573.54724,Klebsiella pneumoniae FI05_K,S
573.54809,Klebsiella pneumoniae JS-221,R
573.44577,Klebsiella pneumoniae kp-3,R
573.45997,Klebsiella pneumoniae K210063,S
573.42035,Klebsiella pneumoniae strain 2019_OU_BfR0019,S
573.44498,Klebsiella pneumoniae 6709.15-I,S
573.31114,Klebsiella pneumoniae strain 1022430,R
573.66060,Klebsiella pneumoniae JBDGAAD-19-0050,S
573.46165,Klebsiella pneumoniae PBIO2006,S
573.46365,Klebsiella pneumoniae CX27,R
573.50768,Klebsiella pneumoniae KP-ZO,S
573.12687,Klebsiella pneumoniae strain PO613,S
573.33880,Klebsiella pneumoniae strain KP3020,R
573.18116,Klebsiella pneumoniae strain ITU3908,S
573.41278,Klebsiella pneumoniae strain SDHK15,R
573.57060,Klebsiella pneumoniae CPCKP9,S
573.14099,Klebsiella pneumoniae KPN376ec,S
573.62374,Klebsiella pneumoniae BA30790,S
573.50499,Klebsiella pneumoniae strain CMC13_K,S
573.44721,Klebsiella pneumoniae 18B143,S
573.78517,Klebsiella pneumoniae HD2505,S
573.45067,Klebsiella pneumoniae DY1806,R
573.74205,Klebsiella pneumoniae 2024CK-00533,S
573.41478,Klebsiella pneumoniae strain Prospectively collected (P) strain Prospectively collected (P) strain Prospectively collected (P),S
573.12998,Klebsiella pneumoniae 80,S
573.44193,Klebsiella pneumoniae Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),S
573.42982,Klebsiella pneumoniae strain BK-045,S
573.44603,Klebsiella pneumoniae 1632,R
573.13936,Klebsiella pneumoniae KPN2122ec,S
573.15062,Klebsiella pneumoniae strain 48,R
573.12588,Klebsiella pneumoniae strain 42362,R
573.15589,Klebsiella pneumoniae strain KSB2_6D,S
573.72861,Klebsiella pneumoniae S2021290,S
573.54182,Klebsiella pneumoniae PS_Kpn40,R
573.55108,Klebsiella pneumoniae SXCZ1934,R
573.43429,Klebsiella pneumoniae strain 6604.68,S
573.27616,Klebsiella pneumoniae strain S_2174,R
573.48975,Klebsiella pneumoniae IR12243_1,R
573.66524,Klebsiella pneumoniae 27322_4#71,S
573.39647,Klebsiella pneumoniae strain K300,S
573.73102,Klebsiella pneumoniae 413706,S
573.65200,Klebsiella pneumoniae KP23,S
573.13909,Klebsiella pneumoniae KPN2086ec,R
573.39683,Klebsiella pneumoniae strain VB4048,S
573.20869,Klebsiella pneumoniae strain EuSCAPE_UK041,R
573.50825,Klebsiella pneumoniae Kp66RR,S
573.50139,Klebsiella pneumoniae AJ296,S
573.78035,Klebsiella pneumoniae 3018_kpn,S
573.21469,Klebsiella pneumoniae strain EuSCAPE_FR006,R
573.50006,Klebsiella pneumoniae K210229,R
573.31278,Klebsiella pneumoniae strain BP19451,S
573.38206,Klebsiella pneumoniae strain UPMP 1150,S
573.35092,Klebsiella pneumoniae strain CCBH27134,S
573.21235,Klebsiella pneumoniae strain EuSCAPE_IT115,S
573.42223,Klebsiella pneumoniae strain Kp_HUCA_Bac_92,S
573.36233,Klebsiella pneumoniae strain Kp5146,S
573.46695,Klebsiella pneumoniae MUGSI_117,R
573.43871,Klebsiella pneumoniae P707-1,R
573.25955,Klebsiella pneumoniae strain 18066,S
573.14166,Klebsiella pneumoniae KPN450ec,S
573.35586,Klebsiella pneumoniae strain 3-52,R
573.42044,Klebsiella pneumoniae strain K-1L,S
573.17702,Klebsiella pneumoniae strain COL-Kpn76,S
573.47160,Klebsiella pneumoniae AE-2247421-T5-ESBL,R
573.25715,Klebsiella pneumoniae strain TUM14051,S
573.21790,Klebsiella pneumoniae strain EuSCAPE_IT114,R
573.25701,Klebsiella pneumoniae strain TUM14030,S
573.19897,Klebsiella pneumoniae strain JHTS009,S
573.33202,Klebsiella pneumoniae strain NR5292,R
573.18491,Klebsiella pneumoniae strain WUSM_KP_113,S
573.55118,Klebsiella pneumoniae KP44761,R
573.41940,Klebsiella pneumoniae strain MRSN740795,S
573.53500,Klebsiella pneumoniae S14_CRE14,R
573.79216,Klebsiella pneumoniae KE9701,S
573.57124,Klebsiella pneumoniae 31_P1_11,S
573.79158,Klebsiella pneumoniae KP41_UID2108280037,S
573.44802,Klebsiella pneumoniae 18B170,R
573.41168,Klebsiella pneumoniae strain MRSN7076,S
573.21791,Klebsiella pneumoniae strain EuSCAPE_IT112,R
573.20828,Klebsiella pneumoniae strain EuSCAPE_RO101,S
573.12532,Klebsiella pneumoniae strain 43328,R
573.47131,Klebsiella pneumoniae Map_203_006,S
573.77787,Klebsiella pneumoniae VE-09,R
573.13309,Klebsiella pneumoniae KPN1349ec,S
573.14039,Klebsiella pneumoniae KPN304ec,S
573.18558,Klebsiella pneumoniae strain B8S35,S
573.13418,Klebsiella pneumoniae KPN147ec,S
573.38776,Klebsiella pneumoniae strain 20180734,R
573.18621,Klebsiella pneumoniae strain WCHKP015524,R
573.66956,Klebsiella pneumoniae KP_NORM_BLD_2398,S
573.21910,Klebsiella pneumoniae strain EuSCAPE_IT331,S
573.65893,Klebsiella pneumoniae 003-E1-DxU,S
573.14393,Klebsiella pneumoniae KPN781ec,R
573.66229,Klebsiella pneumoniae 26968_5#80,S
573.15716,Klebsiella pneumoniae strain K1257,S
573.31273,Klebsiella pneumoniae strain BA17341,S
573.78769,Klebsiella pneumoniae Kpn301,S
573.49131,Klebsiella pneumoniae kp108,S
573.39708,Klebsiella pneumoniae strain P33,S
573.43105,Klebsiella pneumoniae strain MRSN13768,S
573.50059,Klebsiella pneumoniae S270v,R
573.38766,Klebsiella pneumoniae strain WRC06_CMC387M,S
573.48271,Klebsiella pneumoniae 2,R
573.58234,Klebsiella pneumoniae 17752,S
573.63947,Klebsiella pneumoniae CIM-Carb-101,S
573.52375,Klebsiella pneumoniae AUH-KIMP170,S
573.78677,Klebsiella pneumoniae KPNCDS19,S
573.62728,Klebsiella pneumoniae 20200317_MGL_34,S
573.63325,Klebsiella pneumoniae KLEB-CRE-TBH-0043,S
573.35686,Klebsiella pneumoniae strain KP1-1,R
573.32266,Klebsiella pneumoniae strain G5,S
573.28007,Klebsiella pneumoniae strain 20180603,S
573.52312,Klebsiella pneumoniae C29,S
573.58486,Klebsiella pneumoniae WH13,S
573.56942,Klebsiella pneumoniae 6293683,S
573.34247,Klebsiella pneumoniae strain INF177-sc-2280040,S
573.18644,Klebsiella pneumoniae strain WCHKP015115,R
573.57203,Klebsiella pneumoniae 2018C07-121,S
573.54771,Klebsiella pneumoniae HB-C7,S
573.77664,Klebsiella pneumoniae K34,S
573.69421,Klebsiella pneumoniae 324,S
573.66680,Klebsiella pneumoniae KP_NORM_BLD_115754,S
573.69521,Klebsiella pneumoniae MRSN537276,S
573.77771,Klebsiella pneumoniae KP-405051,R
573.52214,Klebsiella pneumoniae COL-Kpn43,S
573.44507,Klebsiella pneumoniae 6409.78,S
573.13233,Klebsiella pneumoniae KPN1254ec,R
573.22548,Klebsiella pneumoniae strain ST307PT02,R
573.55103,Klebsiella pneumoniae Kp85-d10-1,S
573.13830,Klebsiella pneumoniae KPN1999ec,S
573.14098,Klebsiella pneumoniae KPN375ec,R
573.69592,Klebsiella pneumoniae KP2103244,S
573.14042,Klebsiella pneumoniae KPN307ec,S
573.15680,Klebsiella pneumoniae strain K730,S
573.53750,Klebsiella pneumoniae B3118,R
573.56231,Klebsiella pneumoniae B50,R
573.46001,Klebsiella pneumoniae K210056,S
573.42060,Klebsiella pneumoniae strain BAA-2146 strain not collected,R
573.13684,Klebsiella pneumoniae KPN180ec,S
573.23200,Klebsiella pneumoniae strain KP_116,R
573.13214,Klebsiella pneumoniae KPN1226ec,R
573.48078,Klebsiella pneumoniae ET26,S
573.78347,Klebsiella pneumoniae 15WZ-61,R
573.69496,Klebsiella pneumoniae MRSN702253,S
573.50259,Klebsiella pneumoniae C1709,R
573.50437,Klebsiella pneumoniae strain TH-08apr19-119,S
573.78576,Klebsiella pneumoniae KP00520,S
573.12916,Klebsiella pneumoniae 3338,S
573.66882,Klebsiella pneumoniae KP_NORM_BLD_2011_73881,S
573.13642,Klebsiella pneumoniae KPN1744ec,S
573.12993,Klebsiella pneumoniae 64,S
573.13901,Klebsiella pneumoniae KPN2079ec,S
573.21759,Klebsiella pneumoniae strain EuSCAPE_IT225,S
573.26273,Klebsiella pneumoniae strain 5012STDY7626391,S
573.65042,Klebsiella pneumoniae MRSN943181,S
573.20720,Klebsiella pneumoniae strain EuSCAPE_RS033,S
573.68430,Klebsiella pneumoniae ena-yuan-GCF_902508025.1,S
573.13513,Klebsiella pneumoniae KPN1588ec,R
573.64028,Klebsiella pneumoniae S_256,S
573.68192,Klebsiella pneumoniae 308I7,S
573.73501,Klebsiella pneumoniae AI3008,S
573.51936,Klebsiella pneumoniae PEkp142,R
573.67464,Klebsiella pneumoniae Kp2200,S
573.33211,Klebsiella pneumoniae strain NR5090,R
573.13038,Klebsiella pneumoniae KPN1011ec,S
573.12981,Klebsiella pneumoniae 3332,R
573.52972,Klebsiella pneumoniae 43HMV001,S
573.21160,Klebsiella pneumoniae strain EuSCAPE_TR038,S
573.56146,Klebsiella pneumoniae B_075,S
573.65493,Klebsiella pneumoniae MGL_178_B2_(H) strain MGL_178_B2_(H),S
573.66981,Klebsiella pneumoniae KP_NORM_BLD_3091,S
573.10069,Klebsiella pneumoniae strain VRCO0434,S
573.29491,Klebsiella pneumoniae strain Kp36,R
573.64728,Klebsiella pneumoniae KP35_L8_42.22_ST2096_OXA232,R
573.26002,Klebsiella pneumoniae strain NJMSYY69-CR,R
573.63189,Klebsiella pneumoniae MUWRP8070,S
573.73043,Klebsiella pneumoniae GIMC1028:Kpn43161023,S
573.44837,Klebsiella pneumoniae Kp_HUCA_Bac_80,S
573.14237,Klebsiella pneumoniae KPN560ec,S
573.66120,Klebsiella pneumoniae ERR1829917,S
573.13957,Klebsiella pneumoniae KPN2168ec,R
573.44423,Klebsiella pneumoniae SDWK7,R
573.50035,Klebsiella pneumoniae Tembi-32,S
573.27956,Klebsiella pneumoniae strain Kp8,S
573.53514,Klebsiella pneumoniae AM113-32,S
573.65931,Klebsiella pneumoniae JBBDAAF-19-0009,S
573.15588,Klebsiella pneumoniae strain KSB2_4D,S
573.73595,Klebsiella pneumoniae 733,S
573.43332,Klebsiella pneumoniae strain L12,R
573.27321,Klebsiella pneumoniae strain KCJ3K270,R
573.33852,Klebsiella pneumoniae strain 70,S
573.67409,Klebsiella pneumoniae MGL_167,S
573.16451,Klebsiella pneumoniae strain BJK23,R
573.54140,Klebsiella pneumoniae PK-568,S
573.50968,Klebsiella pneumoniae p3-SID703,S
573.23299,Klebsiella pneumoniae strain kpneu024,R
573.79295,Klebsiella pneumoniae CN-502-F,S
573.45932,Klebsiella pneumoniae OpGen27,S
573.37678,Klebsiella pneumoniae strain 18100800077-1,S
573.65569,Klebsiella pneumoniae HZ-CRKP-32,R
573.24256,Klebsiella pneumoniae strain 18,R
573.22592,Klebsiella pneumoniae strain KP26 (2018) strain KP26 (2018) strain KP26 (2018),S
573.78947,Klebsiella pneumoniae AJ156,S
573.37682,Klebsiella pneumoniae strain 18091700397-2,S
573.41449,Klebsiella pneumoniae strain Prospectively collected (P) strain Prospectively collected (P) strain Prospectively collected (P),S
573.14485,Klebsiella pneumoniae KPN909ec,R
573.62557,Klebsiella pneumoniae KP1283062,S
573.73046,Klebsiella pneumoniae JXLV-KP16,R
573.28026,Klebsiella pneumoniae strain 073D2,S
573.66658,Klebsiella pneumoniae KP_NORM_BLD_115315,S
573.29727,Klebsiella pneumoniae strain ZKP40,R
573.37706,Klebsiella pneumoniae strain IRQBAS106c-genome,S
573.66268,Klebsiella pneumoniae 26968_6#180,S
573.44241,Klebsiella pneumoniae KCJ3K496,S
573.9854,Klebsiella pneumoniae strain VRCO0033,S
573.25770,Klebsiella pneumoniae strain TUM14127,S
573.37251,Klebsiella pneumoniae strain 2020EL-00089,S
573.78344,Klebsiella pneumoniae OT203,S
573.32503,Klebsiella pneumoniae strain RHB39-C24,S
573.31668,Klebsiella pneumoniae strain NMI2569_16,S
573.12741,Klebsiella pneumoniae strain HB_AB_3196,S
573.15432,Klebsiella pneumoniae strain 10315_6#1,S
573.14503,Klebsiella pneumoniae KPN931ec,R
573.21329,Klebsiella pneumoniae strain EuSCAPE_PL031,R
573.32164,Klebsiella pneumoniae strain Q1448,R
573.29445,Klebsiella pneumoniae strain 0601011,R
573.13601,Klebsiella pneumoniae KPN1698ec,S
573.13031,Klebsiella pneumoniae KPN1000ec,S
573.53579,Klebsiella pneumoniae CRKP_41,R
573.34267,Klebsiella pneumoniae strain INF079-sc-2280008,S
573.52896,Klebsiella pneumoniae kp105,S
573.55144,Klebsiella pneumoniae KP31298,S
573.25869,Klebsiella pneumoniae strain SIKP141,S
573.63105,Klebsiella pneumoniae PP-E-332-1,R
573.18003,Klebsiella pneumoniae strain KCRI-302 strain R0004_302,S
573.52547,Klebsiella pneumoniae PRKP13,S
573.45023,Klebsiella pneumoniae DY2021,R
573.52414,Klebsiella pneumoniae ST11 CRKP14,R
573.18100,Klebsiella pneumoniae strain ITU10031,S
573.12700,Klebsiella pneumoniae strain MM_MK_620,S
573.51799,Klebsiella pneumoniae HK1044,S
573.78073,Klebsiella pneumoniae fly-517,S
573.17699,Klebsiella pneumoniae strain COL-Kpn84,R
573.78571,Klebsiella pneumoniae K-MJD19e25,S
573.56964,Klebsiella pneumoniae 1526460,R
573.15636,Klebsiella pneumoniae strain K779,S
573.72854,Klebsiella pneumoniae S2021386,S
573.12689,Klebsiella pneumoniae strain MM_2436,S
573.55231,Klebsiella pneumoniae YMC2016/04/N62,R
573.49899,Klebsiella pneumoniae Kp165,S
573.43252,Klebsiella pneumoniae strain CAZ-57,R
573.30826,Klebsiella pneumoniae strain ATCC 4352,S
573.66897,Klebsiella pneumoniae KP_NORM_BLD_2012_83884,S
573.46808,Klebsiella pneumoniae KP20,R
573.14522,Klebsiella pneumoniae KPN956ec,S
573.13193,Klebsiella pneumoniae KPN1202ec,R
573.45047,Klebsiella pneumoniae DY1905,R
573.33955,Klebsiella pneumoniae strain KP16289,R
573.63242,Klebsiella pneumoniae MUWRP0965,S
573.27659,Klebsiella pneumoniae strain 4928STDY7071551,S
573.47308,Klebsiella pneumoniae CRKP23,S
573.13231,Klebsiella pneumoniae KPN1251ec,S
573.12750,Klebsiella pneumoniae strain G1457,S
573.58265,Klebsiella pneumoniae 17336,S
573.78360,Klebsiella pneumoniae LZQ45,R
573.50922,Klebsiella pneumoniae HSTCP-M-KP_ST11-08,R
573.58295,Klebsiella pneumoniae KP78,S
573.32114,Klebsiella pneumoniae strain 1-16,S
573.14244,Klebsiella pneumoniae KPN569ec,S
573.33420,Klebsiella pneumoniae strain PMK9,R
573.20363,Klebsiella pneumoniae strain 4300STDY6470455,S
573.42339,Klebsiella pneumoniae strain Kp1,S
573.42095,Klebsiella pneumoniae strain KP12,S
573.42257,Klebsiella pneumoniae strain Kp_HUCA_Bac_46,S
573.54766,Klebsiella pneumoniae HB-N5,R
573.33121,Klebsiella pneumoniae strain NR0559,R
573.39709,Klebsiella pneumoniae strain P43,S
573.74223,Klebsiella pneumoniae RIVM_C044091,S
573.35664,Klebsiella pneumoniae strain CRKP61,R
573.31707,Klebsiella pneumoniae strain SMKP03,S
573.20700,Klebsiella pneumoniae strain EuSCAPE_UK119,S
573.29390,Klebsiella pneumoniae strain fc53,R
573.36235,Klebsiella pneumoniae strain Kp5150,S
573.62390,Klebsiella pneumoniae K9,S
573.40458,Klebsiella pneumoniae strain 2019_OU_BfR0020,S
573.13962,Klebsiella pneumoniae KPN2173ec,S
573.65530,Klebsiella pneumoniae CRE-18,S
573.31124,Klebsiella pneumoniae strain C21,S
573.64553,Klebsiella pneumoniae VPKP205,S
573.25977,Klebsiella pneumoniae strain 18070,S
